Id,Obeservacao,QuantidadePessoas,Codigo,DataEntrada,DataSaida,QuantidadeDiaria,Desconto,ValorTotal,Sinal,ValorPago,Status,Tipo,ValorDiaria,Apartamento_Id,Cliente_Id,Movimentacao_Id,Reserva_Id
5816,-,2,H5816,2032-06-26,2032-06-28,2,0.0,200.0,0.0,232.5,0,1,100.0,43,850,5816,
5817,-,3,H5817,2030-05-02,2030-05-03,1,0.0,150.0,0.0,169.0,0,1,150.0,12,1515,5817,
5818,-,2,H5818,2030-01-18,2030-01-22,4,0.0,400.0,0.0,418.0,0,1,100.0,43,319,5818,
5819,-,3,H5819,2032-10-30,2032-10-31,1,0.0,150.0,0.0,150.0,0,1,150.0,51,694,5819,
5820,-,2,H5820,2031-11-12,2031-11-17,5,0.0,500.0,0.0,513.0,0,1,100.0,63,1674,5820,
5821,-,4,H5821,2032-01-31,2032-02-04,4,0.0,800.0,0.0,800.0,0,1,200.0,21,97,5821,
5822,-,3,H5822,2032-04-30,2032-05-02,2,0.0,300.0,0.0,318.0,0,1,150.0,33,1585,5822,
5823,-,2,H5823,2032-02-23,2032-02-24,1,0.0,100.0,0.0,119.5,0,1,100.0,45,846,5823,
5824,-,3,H5824,2031-04-17,2031-04-18,1,0.0,150.0,0.0,221.0,0,1,150.0,57,1519,5824,
5825,-,2,H5825,2030-07-06,2030-07-09,3,0.0,300.0,0.0,314.0,0,1,100.0,9,45,5825,
5826,-,3,H5826,2032-12-08,2032-12-11,3,0.0,450.0,0.0,462.5,0,1,150.0,76,408,5826,
5827,-,3,H5827,2031-12-22,2031-12-23,1,0.0,150.0,0.0,173.0,0,1,150.0,11,1636,5827,
5828,-,3,H5828,2032-02-02,2032-02-04,2,0.0,300.0,0.0,348.5,0,1,150.0,50,214,5828,
5829,-,3,H5829,2032-11-26,2032-11-27,1,0.0,150.0,0.0,150.0,0,1,150.0,56,1119,5829,
5830,-,4,H5830,2032-07-30,2032-07-31,1,0.0,200.0,0.0,228.0,0,1,200.0,61,1134,5830,
5831,-,4,H5831,2030-04-28,2030-04-29,1,0.0,200.0,0.0,215.5,0,1,200.0,59,1966,5831,
5832,-,2,H5832,2030-03-09,2030-03-11,2,0.0,200.0,0.0,213.0,0,1,100.0,2,478,5832,
5833,-,3,H5833,2031-03-04,2031-03-07,3,0.0,450.0,0.0,468.5,0,1,150.0,70,388,5833,
5834,-,4,H5834,2030-10-10,2030-10-11,1,0.0,200.0,0.0,200.0,0,1,200.0,20,1643,5834,
5835,-,2,H5835,2031-05-23,2031-05-26,3,0.0,300.0,0.0,306.5,0,1,100.0,2,1201,5835,
5836,-,4,H5836,2031-04-17,2031-04-18,1,0.0,200.0,0.0,224.0,0,1,200.0,18,87,5836,
5837,-,2,H5837,2031-08-02,2031-08-03,1,0.0,100.0,0.0,106.0,0,1,100.0,7,1856,5837,
5838,-,3,H5838,2032-03-18,2032-03-22,4,0.0,600.0,0.0,612.0,0,1,150.0,32,312,5838,
5839,-,3,H5839,2031-07-20,2031-07-21,1,0.0,150.0,0.0,161.0,0,1,150.0,74,207,5839,
5840,-,4,H5840,2031-05-08,2031-05-09,1,0.0,200.0,0.0,206.0,0,1,200.0,58,45,5840,
5841,-,2,H5841,2030-11-03,2030-11-05,2,0.0,200.0,0.0,213.0,0,1,100.0,29,618,5841,
5842,-,2,H5842,2030-03-03,2030-03-06,3,0.0,300.0,0.0,309.0,0,1,100.0,26,965,5842,
5843,-,2,H5843,2030-01-17,2030-01-18,1,0.0,100.0,0.0,116.5,0,1,100.0,64,1528,5843,
5844,-,3,H5844,2030-07-13,2030-07-16,3,0.0,450.0,0.0,450.0,0,1,150.0,33,1118,5844,
5845,-,3,H5845,2032-09-22,2032-09-23,1,0.0,150.0,0.0,169.5,0,1,150.0,73,1441,5845,
5846,-,3,H5846,2031-04-24,2031-04-28,4,0.0,600.0,0.0,600.0,0,1,150.0,54,1307,5846,
5847,-,3,H5847,2032-02-15,2032-02-17,2,0.0,300.0,0.0,348.5,0,1,150.0,51,16,5847,
5848,-,4,H5848,2032-09-29,2032-09-30,1,0.0,200.0,0.0,221.5,0,1,200.0,79,186,5848,
5849,-,4,H5849,2030-09-22,2030-09-26,4,0.0,800.0,0.0,808.0,0,1,200.0,20,1360,5849,
5850,-,2,H5850,2030-01-21,2030-01-24,3,0.0,300.0,0.0,312.0,0,1,100.0,5,1123,5850,
5851,-,2,H5851,2032-10-13,2032-10-14,1,0.0,100.0,0.0,114.0,0,1,100.0,29,1063,5851,
5852,-,3,H5852,2032-10-30,2032-10-31,1,0.0,150.0,0.0,154.0,0,1,150.0,30,1361,5852,
5853,-,4,H5853,2030-07-29,2030-08-02,4,0.0,800.0,0.0,823.0,0,1,200.0,80,1079,5853,
5854,-,2,H5854,2032-12-13,2032-12-17,4,0.0,400.0,0.0,406.0,0,1,100.0,29,721,5854,
5855,-,3,H5855,2030-02-27,2030-03-02,3,0.0,450.0,0.0,450.0,0,1,150.0,56,1780,5855,
5856,-,4,H5856,2031-01-03,2031-01-04,1,0.0,200.0,0.0,206.0,0,1,200.0,59,1993,5856,
5857,-,3,H5857,2032-12-13,2032-12-18,5,0.0,750.0,0.0,754.5,0,1,150.0,30,198,5857,
5858,-,4,H5858,2030-04-03,2030-04-07,4,0.0,800.0,0.0,818.0,0,1,200.0,18,1049,5858,
5859,-,3,H5859,2031-10-06,2031-10-07,1,0.0,150.0,0.0,150.0,0,1,150.0,34,1021,5859,
5860,-,4,H5860,2031-01-25,2031-01-26,1,0.0,200.0,0.0,204.0,0,1,200.0,78,1806,5860,
5861,-,3,H5861,2031-04-16,2031-04-17,1,0.0,150.0,0.0,175.0,0,1,150.0,70,1617,5861,
5862,-,4,H5862,2032-01-01,2032-01-02,1,0.0,200.0,0.0,215.0,0,1,200.0,38,360,5862,
5863,-,2,H5863,2030-09-17,2030-09-20,3,0.0,300.0,0.0,323.0,0,1,100.0,46,1748,5863,
5864,-,3,H5864,2031-10-04,2031-10-07,3,0.0,450.0,0.0,455.5,0,1,150.0,52,236,5864,
5865,-,4,H5865,2030-03-30,2030-03-31,1,0.0,200.0,0.0,200.0,0,1,200.0,20,526,5865,
5866,-,3,H5866,2032-11-23,2032-11-24,1,0.0,150.0,0.0,156.5,0,1,150.0,16,942,5866,
5867,-,3,H5867,2030-08-29,2030-08-31,2,0.0,300.0,0.0,300.0,0,1,150.0,70,1889,5867,
5868,-,2,H5868,2030-12-09,2030-12-10,1,0.0,100.0,0.0,109.0,0,1,100.0,5,64,5868,
5869,-,2,H5869,2032-06-10,2032-06-12,2,0.0,200.0,0.0,235.5,0,1,100.0,42,202,5869,
5870,-,3,H5870,2030-04-30,2030-05-02,2,0.0,300.0,0.0,309.5,0,1,150.0,16,584,5870,
5871,-,4,H5871,2030-02-10,2030-02-12,2,0.0,400.0,0.0,400.0,0,1,200.0,21,81,5871,
5872,-,1,H5872,2032-09-24,2032-09-25,1,0.0,50.0,0.0,62.0,0,1,50.0,1,1098,5872,
5873,-,4,H5873,2031-04-13,2031-04-14,1,0.0,200.0,0.0,209.0,0,1,200.0,41,1614,5873,
5874,-,4,H5874,2031-02-27,2031-02-28,1,0.0,200.0,0.0,227.0,0,1,200.0,60,1986,5874,
5875,-,4,H5875,2031-12-20,2031-12-21,1,0.0,200.0,0.0,222.0,0,1,200.0,21,999,5875,
5876,-,2,H5876,2030-08-28,2030-09-01,4,0.0,400.0,0.0,436.0,0,1,100.0,45,1519,5876,
5877,-,3,H5877,2030-03-28,2030-03-29,1,0.0,150.0,0.0,177.0,0,1,150.0,72,182,5877,
5878,-,3,H5878,2030-12-04,2030-12-05,1,0.0,150.0,0.0,150.0,0,1,150.0,55,1369,5878,
5879,-,2,H5879,2031-08-18,2031-08-19,1,0.0,100.0,0.0,106.0,0,1,100.0,69,559,5879,
5880,-,3,H5880,2030-08-29,2030-08-30,1,0.0,150.0,0.0,152.0,0,1,150.0,10,942,5880,
5881,-,1,H5881,2032-12-27,2033-01-01,5,0.0,250.0,0.0,256.0,0,1,50.0,1,887,5881,
5882,-,3,H5882,2031-04-12,2031-04-15,3,0.0,450.0,0.0,450.0,0,1,150.0,56,255,5882,
5883,-,3,H5883,2030-08-14,2030-08-16,2,0.0,300.0,0.0,300.0,0,1,150.0,75,1947,5883,
5884,-,2,H5884,2032-01-02,2032-01-03,1,0.0,100.0,0.0,107.5,0,1,100.0,49,1987,5884,
5885,-,4,H5885,2031-02-24,2031-02-25,1,0.0,200.0,0.0,200.0,0,1,200.0,79,1491,5885,
5886,-,3,H5886,2030-08-12,2030-08-13,1,0.0,150.0,0.0,159.0,0,1,150.0,71,1517,5886,
5887,-,3,H5887,2031-01-21,2031-01-23,2,0.0,300.0,0.0,304.0,0,1,150.0,10,1450,5887,
5888,-,3,H5888,2032-04-22,2032-04-23,1,0.0,150.0,0.0,156.0,0,1,150.0,74,1357,5888,
5889,-,3,H5889,2031-08-26,2031-08-28,2,0.0,300.0,0.0,306.0,0,1,150.0,52,510,5889,
5890,-,2,H5890,2032-11-19,2032-11-20,1,0.0,100.0,0.0,105.5,0,1,100.0,42,1195,5890,
5891,-,3,H5891,2032-05-01,2032-05-02,1,0.0,150.0,0.0,185.5,0,1,150.0,17,1657,5891,
5892,-,3,H5892,2032-02-23,2032-02-27,4,0.0,600.0,0.0,653.5,0,1,150.0,77,852,5892,
5893,-,3,H5893,2030-12-17,2030-12-18,1,0.0,150.0,0.0,160.5,0,1,150.0,71,1752,5893,
5894,-,2,H5894,2030-12-06,2030-12-08,2,0.0,200.0,0.0,200.0,0,1,100.0,24,206,5894,
5895,-,3,H5895,2032-12-22,2032-12-26,4,0.0,600.0,0.0,614.0,0,1,150.0,13,671,5895,
5896,-,3,H5896,2031-05-05,2031-05-08,3,0.0,450.0,0.0,450.0,0,1,150.0,51,1664,5896,
5897,-,2,H5897,2032-05-22,2032-05-23,1,0.0,100.0,0.0,125.5,0,1,100.0,69,1021,5897,
5898,-,3,H5898,2031-03-29,2031-03-30,1,0.0,150.0,0.0,164.0,0,1,150.0,34,1842,5898,
5899,-,4,H5899,2031-12-01,2031-12-02,1,0.0,200.0,0.0,202.0,0,1,200.0,38,1584,5899,
5900,-,2,H5900,2031-03-20,2031-03-21,1,0.0,100.0,0.0,109.0,0,1,100.0,7,1889,5900,
5901,-,2,H5901,2031-09-29,2031-10-01,2,0.0,200.0,0.0,200.0,0,1,100.0,5,444,5901,
5902,-,1,H5902,2032-05-19,2032-05-21,2,0.0,100.0,0.0,106.0,0,1,50.0,1,467,5902,
5903,-,3,H5903,2032-07-29,2032-07-30,1,0.0,150.0,0.0,168.0,0,1,150.0,30,1701,5903,
5904,-,2,H5904,2032-12-23,2032-12-24,1,0.0,100.0,0.0,100.0,0,1,100.0,46,1142,5904,
5905,-,1,H5905,2031-09-30,2031-10-03,3,0.0,150.0,0.0,169.5,0,1,50.0,1,1268,5905,
5906,-,3,H5906,2031-10-29,2031-10-30,1,0.0,150.0,0.0,152.0,0,1,150.0,34,1092,5906,
5907,-,2,H5907,2030-09-26,2030-09-29,3,0.0,300.0,0.0,317.0,0,1,100.0,48,160,5907,
5908,-,2,H5908,2032-05-06,2032-05-08,2,0.0,200.0,0.0,226.0,0,1,100.0,48,631,5908,
5909,-,4,H5909,2032-03-11,2032-03-15,4,0.0,800.0,0.0,824.5,0,1,200.0,78,819,5909,
5910,-,4,H5910,2030-02-24,2030-02-25,1,0.0,200.0,0.0,212.0,0,1,200.0,21,232,5910,
5911,-,3,H5911,2030-12-30,2031-01-02,3,0.0,450.0,0.0,486.5,0,1,150.0,71,1611,5911,
5912,-,3,H5912,2032-03-01,2032-03-02,1,0.0,150.0,0.0,196.5,0,1,150.0,32,1339,5912,
5913,-,3,H5913,2032-03-10,2032-03-11,1,0.0,150.0,0.0,170.5,0,1,150.0,36,1361,5913,
5914,-,3,H5914,2030-05-25,2030-05-26,1,0.0,150.0,0.0,182.5,0,1,150.0,17,419,5914,
5915,-,3,H5915,2032-11-16,2032-11-18,2,0.0,300.0,0.0,306.0,0,1,150.0,16,566,5915,
5916,-,2,H5916,2030-07-11,2030-07-12,1,0.0,100.0,0.0,104.5,0,1,100.0,49,1410,5916,
5917,-,3,H5917,2030-12-24,2030-12-25,1,0.0,150.0,0.0,160.0,0,1,150.0,13,1680,5917,
5918,-,2,H5918,2030-05-27,2030-05-28,1,0.0,100.0,0.0,121.0,0,1,100.0,67,1334,5918,
5919,-,2,H5919,2030-07-16,2030-07-19,3,0.0,300.0,0.0,304.0,0,1,100.0,63,384,5919,
5920,-,3,H5920,2032-07-11,2032-07-15,4,0.0,600.0,0.0,629.0,0,1,150.0,74,125,5920,
5921,-,4,H5921,2030-05-13,2030-05-14,1,0.0,200.0,0.0,200.0,0,1,200.0,38,267,5921,
5922,-,3,H5922,2032-11-07,2032-11-10,3,0.0,450.0,0.0,486.0,0,1,150.0,75,310,5922,
5923,-,4,H5923,2030-09-14,2030-09-15,1,0.0,200.0,0.0,217.0,0,1,200.0,81,1767,5923,
5924,-,2,H5924,2031-10-14,2031-10-15,1,0.0,100.0,0.0,107.0,0,1,100.0,2,1047,5924,
5925,-,4,H5925,2031-01-07,2031-01-08,1,0.0,200.0,0.0,212.0,0,1,200.0,41,1503,5925,
5926,-,3,H5926,2030-04-13,2030-04-15,2,0.0,300.0,0.0,304.0,0,1,150.0,54,1363,5926,
5927,-,2,H5927,2031-01-29,2031-01-30,1,0.0,100.0,0.0,118.0,0,1,100.0,7,478,5927,
5928,-,2,H5928,2031-10-02,2031-10-04,2,0.0,200.0,0.0,204.0,0,1,100.0,25,626,5928,
5929,-,3,H5929,2030-09-13,2030-09-15,2,0.0,300.0,0.0,300.0,0,1,150.0,74,1900,5929,
5930,-,2,H5930,2031-04-10,2031-04-13,3,0.0,300.0,0.0,316.5,0,1,100.0,27,973,5930,
5931,-,2,H5931,2031-08-12,2031-08-15,3,0.0,300.0,0.0,314.0,0,1,100.0,48,995,5931,
5932,-,2,H5932,2032-04-21,2032-04-26,5,0.0,500.0,0.0,515.5,0,1,100.0,49,522,5932,
5933,-,3,H5933,2031-06-21,2031-06-22,1,0.0,150.0,0.0,150.0,0,1,150.0,35,1068,5933,
5934,-,2,H5934,2032-12-10,2032-12-12,2,0.0,200.0,0.0,200.0,0,1,100.0,23,1179,5934,
5935,-,2,H5935,2031-12-14,2031-12-15,1,0.0,100.0,0.0,119.5,0,1,100.0,64,348,5935,
5936,-,2,H5936,2030-03-24,2030-03-27,3,0.0,300.0,0.0,318.0,0,1,100.0,9,1439,5936,
5937,-,2,H5937,2032-07-27,2032-07-30,3,0.0,300.0,0.0,305.0,0,1,100.0,46,1012,5937,
5938,-,3,H5938,2031-03-16,2031-03-18,2,0.0,300.0,0.0,344.5,0,1,150.0,76,461,5938,
5939,-,3,H5939,2030-01-04,2030-01-05,1,0.0,150.0,0.0,150.0,0,1,150.0,77,1453,5939,
5940,-,4,H5940,2031-05-09,2031-05-11,2,0.0,400.0,0.0,400.0,0,1,200.0,20,1393,5940,
5941,-,3,H5941,2032-08-25,2032-08-28,3,0.0,450.0,0.0,454.0,0,1,150.0,51,776,5941,
5942,-,3,H5942,2031-09-06,2031-09-07,1,0.0,150.0,0.0,150.0,0,1,150.0,17,235,5942,
5943,-,2,H5943,2031-11-10,2031-11-11,1,0.0,100.0,0.0,122.5,0,1,100.0,5,438,5943,
5944,-,3,H5944,2032-07-04,2032-07-08,4,0.0,600.0,0.0,613.5,0,1,150.0,37,1333,5944,
5945,-,2,H5945,2031-04-17,2031-04-21,4,0.0,400.0,0.0,420.0,0,1,100.0,68,323,5945,
5946,-,2,H5946,2030-05-07,2030-05-08,1,0.0,100.0,0.0,100.0,0,1,100.0,44,361,5946,
5947,-,3,H5947,2032-10-10,2032-10-14,4,0.0,600.0,0.0,607.5,0,1,150.0,15,462,5947,
5948,-,2,H5948,2030-02-19,2030-02-20,1,0.0,100.0,0.0,113.5,0,1,100.0,28,576,5948,
5949,-,3,H5949,2030-07-20,2030-07-21,1,0.0,150.0,0.0,164.0,0,1,150.0,36,1935,5949,
5950,-,3,H5950,2030-05-05,2030-05-06,1,0.0,150.0,0.0,157.0,0,1,150.0,73,789,5950,
5951,-,2,H5951,2031-01-05,2031-01-06,1,0.0,100.0,0.0,100.0,0,1,100.0,68,742,5951,
5952,-,3,H5952,2031-06-29,2031-06-30,1,0.0,150.0,0.0,150.0,0,1,150.0,56,1143,5952,
5953,-,3,H5953,2031-08-18,2031-08-19,1,0.0,150.0,0.0,159.5,0,1,150.0,54,41,5953,
5954,-,2,H5954,2030-12-02,2030-12-07,5,0.0,500.0,0.0,506.0,0,1,100.0,6,1163,5954,
5955,-,2,H5955,2030-12-10,2030-12-11,1,0.0,100.0,0.0,163.0,0,1,100.0,25,385,5955,
5956,-,2,H5956,2032-09-06,2032-09-07,1,0.0,100.0,0.0,108.0,0,1,100.0,62,590,5956,
5957,-,4,H5957,2030-04-23,2030-04-25,2,0.0,400.0,0.0,421.0,0,1,200.0,40,844,5957,
5958,-,3,H5958,2031-01-13,2031-01-15,2,0.0,300.0,0.0,308.5,0,1,150.0,51,527,5958,
5959,-,3,H5959,2031-11-22,2031-11-26,4,0.0,600.0,0.0,602.5,0,1,150.0,11,1767,5959,
5960,-,4,H5960,2031-01-27,2031-01-28,1,0.0,200.0,0.0,204.0,0,1,200.0,61,1601,5960,
5961,-,4,H5961,2032-07-14,2032-07-15,1,0.0,200.0,0.0,200.0,0,1,200.0,78,1217,5961,
5962,-,3,H5962,2032-12-28,2032-12-29,1,0.0,150.0,0.0,180.0,0,1,150.0,10,540,5962,
5963,-,2,H5963,2031-05-09,2031-05-12,3,0.0,300.0,0.0,300.0,0,1,100.0,49,1866,5963,
5964,-,2,H5964,2031-03-31,2031-04-01,1,0.0,100.0,0.0,112.0,0,1,100.0,4,276,5964,
5965,-,3,H5965,2032-01-24,2032-01-25,1,0.0,150.0,0.0,188.5,0,1,150.0,30,1868,5965,
5966,-,4,H5966,2032-11-01,2032-11-06,5,0.0,1000.0,0.0,1015.0,0,1,200.0,18,1967,5966,
5967,-,3,H5967,2032-01-25,2032-01-28,3,0.0,450.0,0.0,450.0,0,1,150.0,51,1001,5967,
5968,-,3,H5968,2032-12-31,2033-01-01,1,0.0,150.0,0.0,170.5,0,1,150.0,17,643,5968,
5969,-,4,H5969,2031-09-25,2031-09-27,2,0.0,400.0,0.0,431.0,0,1,200.0,20,951,5969,
5970,-,3,H5970,2031-07-17,2031-07-18,1,0.0,150.0,0.0,154.0,0,1,150.0,10,577,5970,
5971,-,2,H5971,2031-05-19,2031-05-20,1,0.0,100.0,0.0,128.5,0,1,100.0,42,1318,5971,
5972,-,2,H5972,2032-02-28,2032-03-03,4,0.0,400.0,0.0,400.0,0,1,100.0,69,1152,5972,
5973,-,2,H5973,2032-05-21,2032-05-23,2,0.0,200.0,0.0,212.0,0,1,100.0,25,1831,5973,
5974,-,4,H5974,2031-02-10,2031-02-13,3,0.0,600.0,0.0,647.0,0,1,200.0,39,1374,5974,
5975,-,2,H5975,2030-10-11,2030-10-14,3,0.0,300.0,0.0,302.0,0,1,100.0,64,1072,5975,
5976,-,3,H5976,2032-11-22,2032-11-25,3,0.0,450.0,0.0,465.0,0,1,150.0,50,1345,5976,
5977,-,3,H5977,2032-08-24,2032-08-26,2,0.0,300.0,0.0,313.5,0,1,150.0,53,489,5977,
5978,-,4,H5978,2031-04-30,2031-05-02,2,0.0,400.0,0.0,402.0,0,1,200.0,41,160,5978,
5979,-,4,H5979,2030-10-04,2030-10-05,1,0.0,200.0,0.0,239.0,0,1,200.0,78,872,5979,
5980,-,4,H5980,2032-02-23,2032-02-24,1,0.0,200.0,0.0,227.0,0,1,200.0,38,792,5980,
5981,-,3,H5981,2030-12-31,2031-01-03,3,0.0,450.0,0.0,450.0,0,1,150.0,73,905,5981,
5982,-,4,H5982,2031-12-05,2031-12-07,2,0.0,400.0,0.0,400.0,0,1,200.0,59,1674,5982,
5983,-,3,H5983,2030-04-12,2030-04-14,2,0.0,300.0,0.0,300.0,0,1,150.0,13,1874,5983,
5984,-,2,H5984,2032-05-22,2032-05-24,2,0.0,200.0,0.0,200.0,0,1,100.0,44,876,5984,
5985,-,2,H5985,2032-11-19,2032-11-22,3,0.0,300.0,0.0,319.0,0,1,100.0,8,2000,5985,
5986,-,3,H5986,2031-08-03,2031-08-04,1,0.0,150.0,0.0,175.0,0,1,150.0,32,1188,5986,
5987,-,3,H5987,2030-03-15,2030-03-16,1,0.0,150.0,0.0,158.0,0,1,150.0,71,84,5987,
5988,-,3,H5988,2032-02-25,2032-02-28,3,0.0,450.0,0.0,469.0,0,1,150.0,17,1794,5988,
5989,-,3,H5989,2031-06-29,2031-07-02,3,0.0,450.0,0.0,452.0,0,1,150.0,77,118,5989,
5990,-,3,H5990,2030-10-06,2030-10-07,1,0.0,150.0,0.0,177.5,0,1,150.0,71,1261,5990,
5991,-,3,H5991,2030-02-03,2030-02-04,1,0.0,150.0,0.0,150.0,0,1,150.0,70,1346,5991,
5992,-,2,H5992,2031-09-26,2031-09-27,1,0.0,100.0,0.0,115.5,0,1,100.0,45,89,5992,
5993,-,4,H5993,2030-01-03,2030-01-04,1,0.0,200.0,0.0,231.0,0,1,200.0,41,1209,5993,
5994,-,2,H5994,2032-05-15,2032-05-16,1,0.0,100.0,0.0,104.0,0,1,100.0,46,504,5994,
5995,-,3,H5995,2032-10-24,2032-10-27,3,0.0,450.0,0.0,453.0,0,1,150.0,14,557,5995,
5996,-,3,H5996,2030-06-24,2030-06-26,2,0.0,300.0,0.0,304.5,0,1,150.0,37,57,5996,
5997,-,4,H5997,2030-02-01,2030-02-02,1,0.0,200.0,0.0,208.5,0,1,200.0,40,844,5997,
5998,-,4,H5998,2030-05-29,2030-06-01,3,0.0,600.0,0.0,616.5,0,1,200.0,59,108,5998,
5999,-,2,H5999,2030-03-06,2030-03-11,5,0.0,500.0,0.0,515.5,0,1,100.0,42,573,5999,
6000,-,2,H6000,2032-04-04,2032-04-07,3,0.0,300.0,0.0,313.0,0,1,100.0,29,1223,6000,
6001,-,2,H6001,2030-11-14,2030-11-15,1,0.0,100.0,0.0,106.0,0,1,100.0,62,825,6001,
6002,-,2,H6002,2032-01-19,2032-01-20,1,0.0,100.0,0.0,100.0,0,1,100.0,43,1542,6002,
6003,-,3,H6003,2032-11-21,2032-11-25,4,0.0,600.0,0.0,600.0,0,1,150.0,14,997,6003,
6004,-,3,H6004,2030-06-08,2030-06-09,1,0.0,150.0,0.0,177.0,0,1,150.0,12,1337,6004,
6005,-,4,H6005,2032-01-04,2032-01-05,1,0.0,200.0,0.0,219.0,0,1,200.0,60,259,6005,
6006,-,3,H6006,2030-12-04,2030-12-05,1,0.0,150.0,0.0,177.0,0,1,150.0,56,1300,6006,
6007,-,2,H6007,2032-11-07,2032-11-09,2,0.0,200.0,0.0,207.5,0,1,100.0,5,1515,6007,
6008,-,3,H6008,2031-12-11,2031-12-15,4,0.0,600.0,0.0,613.0,0,1,150.0,55,1542,6008,
6009,-,4,H6009,2031-05-08,2031-05-10,2,0.0,400.0,0.0,400.0,0,1,200.0,58,538,6009,
6010,-,3,H6010,2032-06-05,2032-06-07,2,0.0,300.0,0.0,311.5,0,1,150.0,73,230,6010,
6011,-,2,H6011,2032-05-23,2032-05-27,4,0.0,400.0,0.0,421.0,0,1,100.0,64,216,6011,
6012,-,2,H6012,2032-01-17,2032-01-18,1,0.0,100.0,0.0,122.5,0,1,100.0,47,1135,6012,
6013,-,2,H6013,2030-12-20,2030-12-21,1,0.0,100.0,0.0,133.5,0,1,100.0,48,843,6013,
6014,-,2,H6014,2031-11-27,2031-11-30,3,0.0,300.0,0.0,303.0,0,1,100.0,9,1478,6014,
6015,-,3,H6015,2032-11-11,2032-11-12,1,0.0,150.0,0.0,161.0,0,1,150.0,16,438,6015,
6016,-,2,H6016,2030-05-06,2030-05-10,4,0.0,400.0,0.0,402.5,0,1,100.0,66,273,6016,
6017,-,3,H6017,2032-07-13,2032-07-14,1,0.0,150.0,0.0,195.0,0,1,150.0,54,955,6017,
6018,-,2,H6018,2031-09-13,2031-09-17,4,0.0,400.0,0.0,408.0,0,1,100.0,43,1877,6018,
6019,-,3,H6019,2031-07-23,2031-07-28,5,0.0,750.0,0.0,755.0,0,1,150.0,70,1326,6019,
6020,-,4,H6020,2030-09-08,2030-09-09,1,0.0,200.0,0.0,206.5,0,1,200.0,60,927,6020,
6021,-,3,H6021,2031-01-25,2031-01-26,1,0.0,150.0,0.0,150.0,0,1,150.0,17,428,6021,
6022,-,3,H6022,2032-05-01,2032-05-02,1,0.0,150.0,0.0,150.0,0,1,150.0,73,393,6022,
6023,-,4,H6023,2031-08-11,2031-08-12,1,0.0,200.0,0.0,202.0,0,1,200.0,18,1045,6023,
6024,-,3,H6024,2031-09-03,2031-09-04,1,0.0,150.0,0.0,152.0,0,1,150.0,77,1009,6024,
6025,-,2,H6025,2030-02-16,2030-02-18,2,0.0,200.0,0.0,200.0,0,1,100.0,63,1504,6025,
6026,-,4,H6026,2031-10-09,2031-10-11,2,0.0,400.0,0.0,415.5,0,1,200.0,38,1477,6026,
6027,-,4,H6027,2030-06-28,2030-07-01,3,0.0,600.0,0.0,600.0,0,1,200.0,61,247,6027,
6028,-,3,H6028,2032-10-13,2032-10-14,1,0.0,150.0,0.0,213.5,0,1,150.0,12,112,6028,
6029,-,3,H6029,2032-05-21,2032-05-22,1,0.0,150.0,0.0,173.5,0,1,150.0,76,1067,6029,
6030,-,2,H6030,2031-12-03,2031-12-05,2,0.0,200.0,0.0,200.0,0,1,100.0,5,34,6030,
6031,-,4,H6031,2031-04-29,2031-05-02,3,0.0,600.0,0.0,600.0,0,1,200.0,38,156,6031,
6032,-,2,H6032,2030-11-21,2030-11-24,3,0.0,300.0,0.0,300.0,0,1,100.0,44,659,6032,
6033,-,2,H6033,2030-09-21,2030-09-26,5,0.0,500.0,0.0,519.5,0,1,100.0,7,1706,6033,
6034,-,3,H6034,2031-09-12,2031-09-13,1,0.0,150.0,0.0,159.5,0,1,150.0,15,326,6034,
6035,-,3,H6035,2030-01-21,2030-01-25,4,0.0,600.0,0.0,604.0,0,1,150.0,32,398,6035,
6036,-,3,H6036,2031-07-10,2031-07-11,1,0.0,150.0,0.0,162.5,0,1,150.0,54,840,6036,
6037,-,4,H6037,2031-01-31,2031-02-02,2,0.0,400.0,0.0,408.5,0,1,200.0,80,1966,6037,
6038,-,4,H6038,2031-10-13,2031-10-14,1,0.0,200.0,0.0,206.5,0,1,200.0,59,923,6038,
6039,-,4,H6039,2031-11-22,2031-11-23,1,0.0,200.0,0.0,205.0,0,1,200.0,81,1221,6039,
6040,-,4,H6040,2031-10-28,2031-10-30,2,0.0,400.0,0.0,427.0,0,1,200.0,58,1430,6040,
6041,-,3,H6041,2032-11-04,2032-11-05,1,0.0,150.0,0.0,150.0,0,1,150.0,76,219,6041,
6042,-,3,H6042,2030-03-24,2030-03-28,4,0.0,600.0,0.0,602.5,0,1,150.0,17,888,6042,
6043,-,3,H6043,2031-01-09,2031-01-11,2,0.0,300.0,0.0,311.0,0,1,150.0,12,1112,6043,
6044,-,2,H6044,2030-09-22,2030-09-24,2,0.0,200.0,0.0,213.0,0,1,100.0,46,1581,6044,
6045,-,4,H6045,2031-07-13,2031-07-14,1,0.0,200.0,0.0,200.0,0,1,200.0,18,1600,6045,
6046,-,2,H6046,2030-07-20,2030-07-24,4,0.0,400.0,0.0,403.0,0,1,100.0,66,1915,6046,
6047,-,4,H6047,2031-11-11,2031-11-14,3,0.0,600.0,0.0,613.0,0,1,200.0,61,83,6047,
6048,-,4,H6048,2032-03-11,2032-03-12,1,0.0,200.0,0.0,209.0,0,1,200.0,80,276,6048,
